,p_value,batch_size,number_of_epochs,act,act_fin,train_score,val_score
927,0.4,400,850,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
928,0.4,400,900,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
929,0.4,400,950,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
930,0.4,400,1000,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
931,0.4,400,1050,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
932,0.4,400,1100,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
933,0.4,400,1150,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
934,0.4,400,1200,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
935,0.4,400,1250,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
936,0.4,400,1300,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
937,0.4,400,1350,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
938,0.4,400,1400,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
939,0.4,400,1450,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
940,0.4,400,1500,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
941,0.4,400,1550,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
942,0.4,400,1600,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
943,0.4,400,1650,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
944,0.4,400,1700,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
945,0.4,400,1750,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
946,0.4,400,1800,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
947,0.4,400,1850,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
948,0.4,400,1900,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
949,0.4,400,1950,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
950,0.4,400,2000,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
951,0.4,400,2050,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
952,0.4,400,2100,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
953,0.4,400,2150,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
954,0.4,400,2200,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
955,0.4,400,2250,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
956,0.4,400,2300,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
957,0.4,400,2350,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
958,0.4,400,2400,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
959,0.4,400,2450,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
960,0.4,400,2500,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
961,0.4,400,2550,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
962,0.4,400,2600,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
963,0.4,400,2650,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
964,0.4,400,2700,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
965,0.4,400,2750,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
966,0.4,400,2800,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
967,0.4,400,2850,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
968,0.4,400,2900,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
969,0.4,400,2950,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
970,0.4,400,3000,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
971,0.4,400,3050,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
972,0.4,400,3100,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
973,0.4,400,3150,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
974,0.4,400,3200,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
975,0.4,400,3250,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
976,0.4,400,3300,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
977,0.4,400,3350,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
978,0.4,400,3400,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
979,0.4,400,3450,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
980,0.4,400,3500,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
981,0.4,400,3550,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
982,0.4,400,3600,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
983,0.4,400,3650,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
984,0.4,400,3700,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
985,0.4,400,3750,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
986,0.4,400,3800,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
987,0.4,400,3850,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
988,0.4,400,3900,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
989,0.4,400,3950,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
990,0.4,400,4000,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
991,0.4,400,4050,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
992,0.4,400,4100,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
993,0.4,400,4150,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
994,0.4,400,4200,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
995,0.4,400,4250,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
996,0.4,400,4300,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
997,0.4,400,4350,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
998,0.4,400,4400,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
999,0.4,400,4450,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1000,0.4,400,4500,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1001,0.4,400,4550,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1002,0.4,400,4600,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1003,0.4,400,4650,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1004,0.4,400,4700,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1005,0.4,400,4750,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1006,0.4,400,4800,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1007,0.4,400,4850,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1008,0.4,400,4900,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1009,0.4,400,4950,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1010,0.4,400,4999,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1011,0.4,400,0,Tanh(),Sigmoid(),0.1420637240572932,0.14922813036020582
1012,0.4,400,50,Tanh(),Sigmoid(),0.4145066991104261,0.38025203791266393
1013,0.4,400,100,Tanh(),Sigmoid(),0.42091024663107046,0.38353513998334293
1014,0.4,400,150,Tanh(),Sigmoid(),0.41695361333201153,0.3871988235092939
1015,0.4,400,200,Tanh(),Sigmoid(),0.4196727194357526,0.3883339499321741
1016,0.4,400,250,Tanh(),Sigmoid(),0.4161989019553649,0.3848800661703887
1017,0.4,400,300,Tanh(),Sigmoid(),0.4204095765289819,0.3827626137303557
1018,0.4,400,350,Tanh(),Sigmoid(),0.4174529834350621,0.37966645182940145
1019,0.4,400,400,Tanh(),Sigmoid(),0.4213203933086451,0.3865182436611008
1020,0.4,400,450,Tanh(),Sigmoid(),0.4154936955120062,0.3842373631282996
1021,0.4,400,500,Tanh(),Sigmoid(),0.41523371792024966,0.37987301153819897
1022,0.4,400,550,Tanh(),Sigmoid(),0.41299322541325456,0.37755287926323244
1023,0.4,400,600,Tanh(),Sigmoid(),0.4164847795882278,0.3849982217742932
1024,0.4,400,650,Tanh(),Sigmoid(),0.4187654859241201,0.37370994431168364
1025,0.4,400,700,Tanh(),Sigmoid(),0.4149402491736588,0.3871092948298725
1026,0.4,400,750,Tanh(),Sigmoid(),0.4203441053811247,0.3871988235092939
1027,0.4,400,800,Tanh(),Sigmoid(),0.41742392077381896,0.37897899937184865
1028,0.4,400,850,Tanh(),Sigmoid(),0.4219104852991109,0.3954853660629989
1029,0.4,400,900,Tanh(),Sigmoid(),0.42067914934905937,0.37736347373834905
1030,0.4,400,950,Tanh(),Sigmoid(),0.4200243497492697,0.3822505444865693
1031,0.4,400,1000,Tanh(),Sigmoid(),0.4197812781637227,0.3834759339346495
1032,0.4,400,1050,Tanh(),Sigmoid(),0.4203874257194664,0.38042443051983044
1033,0.4,400,1100,Tanh(),Sigmoid(),0.4209962632861754,0.392589018106559
1034,0.4,400,1150,Tanh(),Sigmoid(),0.41411000883310534,0.3851424931239159
1035,0.4,400,1200,Tanh(),Sigmoid(),0.42342349393825973,0.3790616813935442
1036,0.4,400,1250,Tanh(),Sigmoid(),0.42103903990283975,0.3886520932483666
1037,0.4,400,1300,Tanh(),Sigmoid(),0.42696805805589066,0.3842373631282996
1038,0.4,400,1350,Tanh(),Sigmoid(),0.4210763779705491,0.38697107544416787
1039,0.4,400,1400,Tanh(),Sigmoid(),0.42349406167985726,0.38642649366576115
1040,0.4,400,1450,Tanh(),Sigmoid(),0.41856535298686504,0.38218764388106863
1041,0.4,400,1500,Tanh(),Sigmoid(),0.420064862070071,0.38527527360315555
1042,0.4,400,1550,Tanh(),Sigmoid(),0.421967588069283,0.3907859428356323
1043,0.4,400,1600,Tanh(),Sigmoid(),0.42229608134251134,0.3919944011687131
1044,0.4,400,1650,Tanh(),Sigmoid(),0.4235691482569276,0.38575851393188854
1045,0.4,400,1700,Tanh(),Sigmoid(),0.41882813089470655,0.38376403230269185
1046,0.4,400,1750,Tanh(),Sigmoid(),0.4230274599123803,0.38314202079553905
1047,0.4,400,1800,Tanh(),Sigmoid(),0.42415096975530386,0.3883339499321741
1048,0.4,400,1850,Tanh(),Sigmoid(),0.4224530329059699,0.392589018106559
1049,0.4,400,1900,Tanh(),Sigmoid(),0.4268980245375823,0.3916897924872965
1050,0.4,400,1950,Tanh(),Sigmoid(),0.41893230972496337,0.385506180980849
1051,0.4,400,2000,Tanh(),Sigmoid(),0.41261252642756696,0.3846753778232964
1052,0.4,400,2050,Tanh(),Sigmoid(),0.42361131200562163,0.38892466958594
1053,0.4,400,2100,Tanh(),Sigmoid(),0.4198709571192207,0.383727731246986
1054,0.4,400,2150,Tanh(),Sigmoid(),0.42028860443933075,0.3862064158449817
1055,0.4,400,2200,Tanh(),Sigmoid(),0.4227424242113825,0.3892616656441421
1056,0.4,400,2250,Tanh(),Sigmoid(),0.42170052871431646,0.38362573099415204
1057,0.4,400,2300,Tanh(),Sigmoid(),0.4204106839784335,0.38560555074316544
1058,0.4,400,2350,Tanh(),Sigmoid(),0.4239339593596059,0.3954853660629989
1059,0.4,400,2400,Tanh(),Sigmoid(),0.42070566787962305,0.3884986962554394
1060,0.4,400,2450,Tanh(),Sigmoid(),0.42065250983883107,0.3849982217742932
1061,0.4,400,2500,Tanh(),Sigmoid(),0.41997837809037886,0.3872774150227911
1062,0.4,400,2550,Tanh(),Sigmoid(),0.42385351317016995,0.3851424931239159
1063,0.4,400,2600,Tanh(),Sigmoid(),0.42572837149108333,0.38376403230269185
1064,0.4,400,2650,Tanh(),Sigmoid(),0.4212154313849229,0.393525109513991
1065,0.4,400,2700,Tanh(),Sigmoid(),0.4217692818624968,0.38390899122807015
1066,0.4,400,2750,Tanh(),Sigmoid(),0.4221027121620593,0.3916897924872965
1067,0.4,400,2800,Tanh(),Sigmoid(),0.4219907867429077,0.3963453983983507
1068,0.4,400,2850,Tanh(),Sigmoid(),0.42285714726367546,0.3834759339346495
1069,0.4,400,2900,Tanh(),Sigmoid(),0.42995990565794084,0.395882633102688
1070,0.4,400,2950,Tanh(),Sigmoid(),0.4239085127258718,0.39333117233927606
1071,0.4,400,3000,Tanh(),Sigmoid(),0.4264458666732753,0.38941233692166644
1072,0.4,400,3050,Tanh(),Sigmoid(),0.4235196140822275,0.39257632159553685
1073,0.4,400,3100,Tanh(),Sigmoid(),0.4224279043513957,0.3831371006417752
1074,0.4,400,3150,Tanh(),Sigmoid(),0.4222338088949529,0.38986478436019717
1075,0.4,400,3200,Tanh(),Sigmoid(),0.42726909493980875,0.38149294805641554
1076,0.4,400,3250,Tanh(),Sigmoid(),0.4248208936729211,0.39182094501243436
1077,0.4,400,3300,Tanh(),Sigmoid(),0.42267029144830315,0.3862064158449817
1078,0.4,400,3350,Tanh(),Sigmoid(),0.4224174363573601,0.3930682660324354
1079,0.4,400,3400,Tanh(),Sigmoid(),0.4194991903150972,0.39154725882054175
1080,0.4,400,3450,Tanh(),Sigmoid(),0.42069996076964716,0.3876510110646854
1081,0.4,400,3500,Tanh(),Sigmoid(),0.4202889506158463,0.3901720319667886
1082,0.4,400,3550,Tanh(),Sigmoid(),0.4235196140822275,0.39900408538817667
1083,0.4,400,3600,Tanh(),Sigmoid(),0.42107625048219105,0.3920489243655988
1084,0.4,400,3650,Tanh(),Sigmoid(),0.4168856210861577,0.37722738218094254
1085,0.4,400,3700,Tanh(),Sigmoid(),0.42747843426243015,0.38614855780289703
1086,0.4,400,3750,Tanh(),Sigmoid(),0.42844384157724386,0.39396242055816527
1087,0.4,400,3800,Tanh(),Sigmoid(),0.43229412747766055,0.39320540745223814
1088,0.4,400,3850,Tanh(),Sigmoid(),0.4252731408335884,0.39257632159553685
1089,0.4,400,3900,Tanh(),Sigmoid(),0.42297024178557274,0.39471890952641675
1090,0.4,400,3950,Tanh(),Sigmoid(),0.42008045169780694,0.3886520932483666
1091,0.4,400,4000,Tanh(),Sigmoid(),0.42726909493980875,0.3944440317428532
1092,0.4,400,4050,Tanh(),Sigmoid(),0.43541442717750833,0.39030859804619267
1093,0.4,400,4100,Tanh(),Sigmoid(),0.42077029284259104,0.3983751614838678
1094,0.4,400,4150,Tanh(),Sigmoid(),0.4292965523000022,0.3971986752954759
1095,0.4,400,4200,Tanh(),Sigmoid(),0.4218611810662257,0.3940855013161949
1096,0.4,400,4250,Tanh(),Sigmoid(),0.4256049890703356,0.3851424931239159
1097,0.4,400,4300,Tanh(),Sigmoid(),0.42857557097912014,0.39396242055816527
1098,0.4,400,4350,Tanh(),Sigmoid(),0.42959566848708003,0.3926933527161968
1099,0.4,400,4400,Tanh(),Sigmoid(),0.42650545294461095,0.40225587174818656
1100,0.4,400,4450,Tanh(),Sigmoid(),0.4254816570073925,0.39924706545113775
1101,0.4,400,4500,Tanh(),Sigmoid(),0.42629595224632416,0.38904376012965963
1102,0.4,400,4550,Tanh(),Sigmoid(),0.4271696295465776,0.38389079381509994
1103,0.4,400,4600,Tanh(),Sigmoid(),0.43056667769433166,0.39709768106992543
1104,0.4,400,4650,Tanh(),Sigmoid(),0.42541171341584993,0.39064952792628826
1105,0.4,400,4700,Tanh(),Sigmoid(),0.42740880223787076,0.39534577638538726
1106,0.4,400,4750,Tanh(),Sigmoid(),0.424449219628898,0.4037573840694306
1107,0.4,400,4800,Tanh(),Sigmoid(),0.42158175445252977,0.3870967741935484
1108,0.4,400,4850,Tanh(),Sigmoid(),0.4294116753280299,0.3926933527161968
1109,0.4,400,4900,Tanh(),Sigmoid(),0.424577083956245,0.3912984192225653
1110,0.4,400,4950,Tanh(),Sigmoid(),0.4277942108118309,0.39900408538817667
1111,0.4,400,4999,Tanh(),Sigmoid(),0.43333343314582906,0.4010158038147139
1112,0.4,400,0,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1113,0.4,400,50,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1114,0.4,400,100,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1115,0.4,400,150,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1116,0.4,400,200,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1117,0.4,400,250,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1118,0.4,400,300,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1119,0.4,400,350,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1120,0.4,400,400,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1121,0.4,400,450,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1122,0.4,400,500,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1123,0.4,400,550,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1124,0.4,400,600,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1125,0.4,400,650,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1126,0.4,400,700,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1127,0.4,400,750,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1128,0.4,400,800,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1129,0.4,400,850,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1130,0.4,400,900,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1131,0.4,400,950,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1132,0.4,400,1000,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1133,0.4,400,1050,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1134,0.4,400,1100,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1135,0.4,400,1150,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1136,0.4,400,1200,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1137,0.4,400,1250,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1138,0.4,400,1300,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1139,0.4,400,1350,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1140,0.4,400,1400,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1141,0.4,400,1450,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1142,0.4,400,1500,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1143,0.4,400,1550,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1144,0.4,400,1600,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1145,0.4,400,1650,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1146,0.4,400,1700,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1147,0.4,400,1750,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1148,0.4,400,1800,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1149,0.4,400,1850,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1150,0.4,400,1900,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1151,0.4,400,1950,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1152,0.4,400,2000,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1153,0.4,400,2050,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1154,0.4,400,2100,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1155,0.4,400,2150,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1156,0.4,400,2200,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1157,0.4,400,2250,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1158,0.4,400,2300,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1159,0.4,400,2350,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1160,0.4,400,2400,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1161,0.4,400,2450,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1162,0.4,400,2500,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1163,0.4,400,2550,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1164,0.4,400,2600,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1165,0.4,400,2650,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1166,0.4,400,2700,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1167,0.4,400,2750,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1168,0.4,400,2800,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1169,0.4,400,2850,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1170,0.4,400,2900,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1171,0.4,400,2950,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1172,0.4,400,3000,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1173,0.4,400,3050,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1174,0.4,400,3100,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1175,0.4,400,3150,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1176,0.4,400,3200,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1177,0.4,400,3250,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1178,0.4,400,3300,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1179,0.4,400,3350,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1180,0.4,400,3400,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1181,0.4,400,3450,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1182,0.4,400,3500,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1183,0.4,400,3550,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1184,0.4,400,3600,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1185,0.4,400,3650,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1186,0.4,400,3700,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1187,0.4,400,3750,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1188,0.4,400,3800,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1189,0.4,400,3850,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1190,0.4,400,3900,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1191,0.4,400,3950,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
