,p_value,batch_size,number_of_epochs,train_score,val_score
436,0.4,400.0,310.0,0.6832000108478002,0.6832762068454454
437,0.4,400.0,320.0,0.6876327321742679,0.6846221863116473
438,0.4,400.0,330.0,0.6947774102167014,0.687275149370999
439,0.4,400.0,340.0,0.6962996220147679,0.6908016121809225
440,0.4,400.0,350.0,0.6987120215558806,0.6918309760415023
441,0.4,400.0,360.0,0.7026349885608781,0.6961931660101986
442,0.4,400.0,370.0,0.7043003413435039,0.7005380580710796
443,0.4,400.0,380.0,0.709390569131239,0.7022714281371354
444,0.4,400.0,390.0,0.7092880901298166,0.7014723956689071
445,0.4,400.0,400.0,0.7120183089836543,0.7040537413969333
446,0.4,400.0,410.0,0.7168405857382777,0.7083108621838079
447,0.4,400.0,420.0,0.7194891665883099,0.7083108621838079
448,0.4,400.0,430.0,0.7197083461639139,0.7116057908753689
449,0.4,400.0,440.0,0.7214205466475082,0.7174550277692355
450,0.4,400.0,450.0,0.7279174838434304,0.7150174650940347
451,0.4,400.0,460.0,0.7296168242814849,0.7166352707716199
452,0.4,400.0,470.0,0.7307490880228881,0.7174433409727526
453,0.4,400.0,480.0,0.7346599875526812,0.7230852544112423
454,0.4,400.0,490.0,0.7352239931057007,0.7230852544112423
455,0.4,400.0,500.0,0.7363529613922097,0.7270789479899504
456,0.4,400.0,510.0,0.7401921925201557,0.7317914236678156
457,0.4,400.0,520.0,0.7384612002284808,0.7308386341549608
458,0.4,400.0,530.0,0.7439161025630834,0.7406510905767946
459,0.4,400.0,540.0,0.7470274231673854,0.7405863306995812
460,0.4,400.0,550.0,0.7463369635499215,0.7465032082386279
461,0.4,400.0,560.0,0.7473411507672406,0.7455353198793432
462,0.4,400.0,570.0,0.7497393727539965,0.7452123280859809
463,0.4,400.0,580.0,0.7517478828554226,0.7487726542581515
464,0.4,400.0,590.0,0.7546411794316563,0.7558588184693685
465,0.4,400.0,600.0,0.7577095304190469,0.7572713820893495
466,0.4,400.0,610.0,0.7600602675840763,0.7622059369202226
467,0.4,400.0,620.0,0.7583317613408497,0.7584595660040501
468,0.4,400.0,630.0,0.7569499991288883,0.7591279530006946
469,0.4,400.0,640.0,0.7593576004432533,0.7597956900392091
470,0.4,400.0,650.0,0.7593576004432533,0.7574258247075848
471,0.4,400.0,660.0,0.7593576004432533,0.7574258247075848
472,0.4,400.0,670.0,0.7593576004432533,0.7574258247075848
473,0.4,400.0,680.0,0.7593576004432533,0.7574258247075848
474,0.4,400.0,690.0,0.7609270896184244,0.7600095587356733
475,0.4,400.0,700.0,0.7609270896184244,0.7600095587356733
476,0.4,400.0,710.0,0.7609270896184244,0.7600095587356733
477,0.4,400.0,720.0,0.7609270896184244,0.7600095587356733
478,0.4,400.0,730.0,0.7609270896184244,0.7600095587356733
479,0.4,400.0,740.0,0.7609270896184244,0.7600095587356733
480,0.4,400.0,750.0,0.7609270896184244,0.7600095587356733
481,0.4,400.0,760.0,0.7609270896184244,0.7600095587356733
482,0.4,400.0,770.0,0.7609270896184244,0.7600095587356733
483,0.4,400.0,780.0,0.7609270896184244,0.7600095587356733
484,0.4,400.0,790.0,0.7609270896184244,0.7600095587356733
485,0.4,400.0,800.0,0.7609270896184244,0.7600095587356733
486,0.4,400.0,810.0,0.7609270896184244,0.7600095587356733
487,0.4,400.0,820.0,0.7609270896184244,0.7600095587356733
488,0.4,400.0,830.0,0.7609270896184244,0.7600095587356733
489,0.4,400.0,840.0,0.7609270896184244,0.7600095587356733
490,0.4,400.0,850.0,0.7609270896184244,0.7600095587356733
491,0.4,400.0,860.0,0.7609270896184244,0.7600095587356733
492,0.4,400.0,870.0,0.7609270896184244,0.7600095587356733
493,0.4,400.0,880.0,0.7609270896184244,0.7600095587356733
494,0.4,400.0,890.0,0.7609270896184244,0.7600095587356733
495,0.4,400.0,900.0,0.7609270896184244,0.7600095587356733
496,0.4,400.0,910.0,0.7609270896184244,0.7600095587356733
497,0.4,400.0,920.0,0.7609270896184244,0.7600095587356733
498,0.4,400.0,930.0,0.7609270896184244,0.7600095587356733
499,0.4,400.0,940.0,0.7609270896184244,0.7600095587356733
500,0.4,400.0,950.0,0.7609270896184244,0.7600095587356733
501,0.4,400.0,960.0,0.7609270896184244,0.7600095587356733
502,0.4,400.0,970.0,0.7609270896184244,0.7600095587356733
503,0.4,400.0,980.0,0.7609270896184244,0.7600095587356733
504,0.4,400.0,990.0,0.7609270896184244,0.7600095587356733
505,0.4,400.0,999.0,0.7609270896184244,0.7600095587356733
506,0.4,600.0,0.0,0.0927572741743963,0.10642686747876433
507,0.4,600.0,10.0,0.6326244671806921,0.6329930414963186
508,0.4,600.0,20.0,0.6373979366551539,0.6388295853176652
509,0.4,600.0,30.0,0.6373979366551539,0.6388295853176652
510,0.4,600.0,40.0,0.6373979366551539,0.6388295853176652
511,0.4,600.0,50.0,0.6380628603977346,0.6417320774463632
512,0.4,600.0,60.0,0.6386222346487371,0.6417320774463632
513,0.4,600.0,70.0,0.6386222346487371,0.642697283664303
514,0.4,600.0,80.0,0.6399479465692267,0.642697283664303
515,0.4,600.0,90.0,0.6412715694316402,0.6436613560439879
516,0.4,600.0,100.0,0.6429163607872261,0.6475064490661576
517,0.4,600.0,110.0,0.6458699073834682,0.6470851935037328
518,0.4,600.0,120.0,0.6458699073834682,0.6470851935037328
519,0.4,600.0,130.0,0.6495467471749629,0.647605172439604
520,0.4,600.0,140.0,0.6501428654271164,0.6490519342106821
521,0.4,600.0,150.0,0.6511138597788784,0.6485889484635774
522,0.4,600.0,160.0,0.651952886182858,0.6504690870344864
523,0.4,600.0,170.0,0.6525981227053773,0.6504690870344864
524,0.4,600.0,180.0,0.6529205620692246,0.6504690870344864
525,0.4,600.0,190.0,0.6528391615265016,0.6490521864384352
526,0.4,600.0,200.0,0.6525180057300304,0.6490521864384352
527,0.4,600.0,210.0,0.6541225997652842,0.6509226219796468
528,0.4,600.0,220.0,0.6550839419911408,0.6527887700534759
529,0.4,600.0,230.0,0.6550839419911408,0.6527887700534759
530,0.4,600.0,240.0,0.6573229977148551,0.6546506865718437
531,0.4,600.0,250.0,0.6582808642668881,0.6546506865718437
532,0.4,600.0,260.0,0.6568930098233304,0.6555800755923594
533,0.4,600.0,270.0,0.6575293421760695,0.6550650637527456
534,0.4,600.0,280.0,0.6591181734251285,0.6559895650967239
535,0.4,600.0,290.0,0.6594355991204458,0.6569130315609188
536,0.4,600.0,300.0,0.661021040292897,0.6578354702028203
537,0.4,600.0,310.0,0.6621350751797056,0.6578354702028203
538,0.4,600.0,320.0,0.6621350751797056,0.6578354702028203
539,0.4,600.0,330.0,0.6621350751797056,0.6578354702028203
540,0.4,600.0,340.0,0.6621350751797056,0.6578354702028203
541,0.4,600.0,350.0,0.6643441573308787,0.6587568881107523
542,0.4,600.0,360.0,0.6643441573308787,0.6587568881107523
543,0.4,600.0,370.0,0.6646593045616035,0.6587568881107523
544,0.4,600.0,380.0,0.6654462393253313,0.6605966902363409
545,0.4,600.0,390.0,0.6657605553977672,0.6605966902363409
546,0.4,600.0,400.0,0.6659149257939403,0.6615150887911091
547,0.4,600.0,410.0,0.6665422190759792,0.6615150887911091
548,0.4,600.0,420.0,0.6681085965420374,0.663348916978858
549,0.4,600.0,430.0,0.6687344113346076,0.6660923462849735
550,0.4,600.0,440.0,0.6693598089476346,0.6660923462849735
551,0.4,600.0,450.0,0.6696723520446083,0.6670049020016893
552,0.4,600.0,460.0,0.6718572746435036,0.6670049020016893
553,0.4,600.0,470.0,0.6715186133853942,0.666741209452286
554,0.4,600.0,480.0,0.6727616443993203,0.6685455134434726
555,0.4,600.0,490.0,0.6755526176008991,0.6685455134434726
556,0.4,600.0,500.0,0.6755071203966301,0.6730399419620505
557,0.4,600.0,510.0,0.6761244063655723,0.6739360875993023
558,0.4,600.0,520.0,0.6770496073511134,0.6748313374936752
559,0.4,600.0,530.0,0.6776659262419852,0.6748313374936752
560,0.4,600.0,540.0,0.6779739420729002,0.6748313374936752
561,0.4,600.0,550.0,0.6810489078131664,0.6768555940938823
562,0.4,600.0,560.0,0.6808619358087592,0.6777431172749406
563,0.4,600.0,570.0,0.6818976731411719,0.6786297734774563
564,0.4,600.0,580.0,0.6828147280432797,0.6804005159959335
565,0.4,600.0,590.0,0.6828147280432797,0.6804005159959335
566,0.4,600.0,600.0,0.6837309689589531,0.6812846179639293
567,0.4,600.0,610.0,0.6844512803058377,0.6821678842595978
568,0.4,600.0,620.0,0.6844512803058377,0.6821678842595978
569,0.4,600.0,630.0,0.6850602745925585,0.6830503228413196
570,0.4,600.0,640.0,0.6850602745925585,0.6830503228413196
571,0.4,600.0,650.0,0.6856689163903998,0.6839319417224258
572,0.4,600.0,660.0,0.687188995611079,0.6874503824954907
573,0.4,600.0,670.0,0.6896045521055786,0.6902166317641258
574,0.4,600.0,680.0,0.690207689244772,0.6910867637789679
575,0.4,600.0,690.0,0.6947208590232747,0.691956146492861
576,0.4,600.0,700.0,0.6962213105289085,0.692824788444313
577,0.4,600.0,710.0,0.6974203033462969,0.6945598845598846
578,0.4,600.0,720.0,0.6983187644092208,0.6945598845598846
579,0.4,600.0,730.0,0.7007114550351972,0.6962921218379609
580,0.4,600.0,740.0,0.7021110622296564,0.697225181156409
581,0.4,600.0,750.0,0.7031222948361746,0.6955835066071286
582,0.4,600.0,760.0,0.7031222948361746,0.6964328076990003
583,0.4,600.0,770.0,0.70382163320652,0.6964253791321461
584,0.4,600.0,780.0,0.704116060828004,0.6972682012770803
585,0.4,600.0,790.0,0.7052931061644803,0.6981103014018376
586,0.4,600.0,800.0,0.7052931061644803,0.6981103014018376
587,0.4,600.0,810.0,0.7061752022094095,0.6981103014018376
588,0.4,600.0,820.0,0.7055027886465763,0.6980626759279263
589,0.4,600.0,830.0,0.70815105870612,0.6997328725665963
590,0.4,600.0,840.0,0.7113894723364454,0.7038961038961039
591,0.4,600.0,850.0,0.7108401614098595,0.7047267181654534
592,0.4,600.0,860.0,0.7114124040140747,0.7047267181654534
593,0.4,600.0,870.0,0.7114124040140747,0.7047267181654534
594,0.4,600.0,880.0,0.7139846016004292,0.7055566758982909
595,0.4,600.0,890.0,0.7139846016004292,0.7055566758982909
596,0.4,600.0,900.0,0.7159307679906183,0.7080427012505442
597,0.4,600.0,910.0,0.7146396428675709,0.7070697609469134
598,0.4,600.0,920.0,0.7163131695436125,0.7103531057784462
599,0.4,600.0,930.0,0.7215446808959333,0.7152600588255407
600,0.4,600.0,940.0,0.7215446808959333,0.7152600588255407
601,0.4,600.0,950.0,0.7218217454031727,0.7142077096295731
602,0.4,600.0,960.0,0.7256267300651984,0.715826648829857
603,0.4,600.0,970.0,0.7259437460839292,0.7117050525426649
604,0.4,600.0,980.0,0.7309292845911136,0.7183510039250222
605,0.4,600.0,990.0,0.7313620679765596,0.7183510039250222
606,0.4,600.0,999.0,0.7324435591600007,0.7191271177265035
607,0.5,200.0,0.0,0.4767185305804954,0.5030219729181934
608,0.5,200.0,10.0,0.6431074701225449,0.6438694302330666
609,0.5,200.0,20.0,0.6468982886618456,0.6467044555097503
610,0.5,200.0,30.0,0.648846506203814,0.6504690870344864
611,0.5,200.0,40.0,0.6485221109794981,0.6490521864384352
612,0.5,200.0,50.0,0.6481975930397679,0.6490521864384352
613,0.5,200.0,60.0,0.6504666511872232,0.6518562284657686
614,0.5,200.0,70.0,0.6524068329779535,0.6546506865718437
615,0.5,200.0,80.0,0.6554958201108817,0.6541395205016468
616,0.5,200.0,90.0,0.6548527111786527,0.6541395205016468
617,0.5,200.0,100.0,0.6570034794838191,0.6550650637527456
618,0.5,200.0,110.0,0.660193526089671,0.6582149126239644
619,0.5,200.0,120.0,0.6627374617467868,0.6609613206453748
620,0.5,200.0,130.0,0.6632226643627717,0.663698743032536
621,0.5,200.0,140.0,0.6696871525632406,0.664933084368821
622,0.5,200.0,150.0,0.6766962498209922,0.6703460548918574
623,0.5,200.0,160.0,0.6802392408587566,0.6721428929895804
624,0.5,200.0,170.0,0.6839979130795854,0.6766191806519769
625,0.5,200.0,180.0,0.6833118921341237,0.6775117893323243
626,0.5,200.0,190.0,0.6835371223749621,0.6801844572955851
627,0.5,200.0,200.0,0.6845589150375618,0.6819620164781454
628,0.5,200.0,210.0,0.6936045706702696,0.68832802507837
629,0.5,200.0,220.0,0.6942045599865448,0.6874503824954907
630,0.5,200.0,230.0,0.6971249665131471,0.69008100747318
631,0.5,200.0,240.0,0.6984475976711914,0.6944504287074937
632,0.5,200.0,250.0,0.7040058658380126,0.697225181156409
633,0.5,200.0,260.0,0.7045902501360315,0.6980841836406162
634,0.5,200.0,270.0,0.7151294905114924,0.7080427012505442
635,0.5,200.0,280.0,0.7211350897984238,0.7103531057784462
636,0.5,200.0,290.0,0.7253661375355749,0.712586444354419
637,0.5,200.0,300.0,0.7354045734549202,0.7247166278214985
638,0.5,200.0,310.0,0.7361467624934263,0.7281605739285376
639,0.5,200.0,320.0,0.7399854747888035,0.7293723572848746
640,0.5,200.0,330.0,0.7499080516546854,0.7380709956709957
641,0.5,200.0,340.0,0.7506787807509672,0.7380709956709957
642,0.5,200.0,350.0,0.7556953460697714,0.7449500140147621
643,0.5,200.0,360.0,0.7574303682955956,0.7469425047314495
644,0.5,200.0,370.0,0.758421345309692,0.7509018501155743
645,0.5,200.0,380.0,0.7599300679630164,0.7567775974025974
646,0.5,200.0,390.0,0.7599300679630164,0.7567775974025974
647,0.5,200.0,400.0,0.7606661570139809,0.7587195228584315
648,0.5,200.0,410.0,0.7609270896184244,0.7600095587356733
649,0.5,200.0,420.0,0.7609270896184244,0.7600095587356733
650,0.5,200.0,430.0,0.7609270896184244,0.7600095587356733
651,0.5,200.0,440.0,0.7609270896184244,0.7600095587356733
652,0.5,200.0,450.0,0.7609270896184244,0.7600095587356733
653,0.5,200.0,460.0,0.7609270896184244,0.7600095587356733
654,0.5,200.0,470.0,0.7609270896184244,0.7600095587356733
655,0.5,200.0,480.0,0.7609270896184244,0.7600095587356733
656,0.5,200.0,490.0,0.7609270896184244,0.7600095587356733
657,0.5,200.0,500.0,0.7609270896184244,0.7600095587356733
658,0.5,200.0,510.0,0.7609270896184244,0.7600095587356733
659,0.5,200.0,520.0,0.7609270896184244,0.7600095587356733
660,0.5,200.0,530.0,0.7609270896184244,0.7600095587356733
661,0.5,200.0,540.0,0.7609270896184244,0.7600095587356733
662,0.5,200.0,550.0,0.7609270896184244,0.7600095587356733
663,0.5,200.0,560.0,0.7609270896184244,0.7600095587356733
664,0.5,200.0,570.0,0.7609270896184244,0.7600095587356733
665,0.5,200.0,580.0,0.7609270896184244,0.7600095587356733
666,0.5,200.0,590.0,0.7609270896184244,0.7600095587356733
667,0.5,200.0,600.0,0.7609270896184244,0.7600095587356733
668,0.5,200.0,610.0,0.7609270896184244,0.7600095587356733
669,0.5,200.0,620.0,0.7609270896184244,0.7600095587356733
670,0.5,200.0,630.0,0.7609270896184244,0.7600095587356733
671,0.5,200.0,640.0,0.7609270896184244,0.7600095587356733
672,0.5,200.0,650.0,0.7609270896184244,0.7600095587356733
673,0.5,200.0,660.0,0.7609270896184244,0.7600095587356733
674,0.5,200.0,670.0,0.7609270896184244,0.7600095587356733
675,0.5,200.0,680.0,0.7609270896184244,0.7600095587356733
676,0.5,200.0,690.0,0.7609270896184244,0.7600095587356733
677,0.5,200.0,700.0,0.7609270896184244,0.7600095587356733
678,0.5,200.0,710.0,0.7609270896184244,0.7600095587356733
679,0.5,200.0,720.0,0.7609270896184244,0.7600095587356733
680,0.5,200.0,730.0,0.7609270896184244,0.7600095587356733
681,0.5,200.0,740.0,0.7609270896184244,0.7600095587356733
682,0.5,200.0,750.0,0.7609270896184244,0.7600095587356733
683,0.5,200.0,760.0,0.7609270896184244,0.7600095587356733
684,0.5,200.0,770.0,0.7609270896184244,0.7600095587356733
685,0.5,200.0,780.0,0.7609270896184244,0.7600095587356733
686,0.5,200.0,790.0,0.7609270896184244,0.7600095587356733
687,0.5,200.0,800.0,0.7609270896184244,0.7600095587356733
688,0.5,200.0,810.0,0.7609270896184244,0.7600095587356733
689,0.5,200.0,820.0,0.7609270896184244,0.7600095587356733
690,0.5,200.0,830.0,0.7609270896184244,0.7600095587356733
691,0.5,200.0,840.0,0.7609270896184244,0.7600095587356733
692,0.5,200.0,850.0,0.7609270896184244,0.7600095587356733
693,0.5,200.0,860.0,0.7609270896184244,0.7600095587356733
694,0.5,200.0,870.0,0.7609270896184244,0.7600095587356733
695,0.5,200.0,880.0,0.7609270896184244,0.7600095587356733
696,0.5,200.0,890.0,0.7609270896184244,0.7600095587356733
697,0.5,200.0,900.0,0.7609270896184244,0.7600095587356733
698,0.5,200.0,910.0,0.7609270896184244,0.7600095587356733
699,0.5,200.0,920.0,0.7609270896184244,0.7600095587356733
700,0.5,200.0,930.0,0.7609270896184244,0.7600095587356733
701,0.5,200.0,940.0,0.7609270896184244,0.7600095587356733
702,0.5,200.0,950.0,0.7609270896184244,0.7600095587356733
703,0.5,200.0,960.0,0.7609270896184244,0.7600095587356733
704,0.5,200.0,970.0,0.7609270896184244,0.7600095587356733
705,0.5,200.0,980.0,0.7609270896184244,0.7600095587356733
706,0.5,200.0,990.0,0.7609270896184244,0.7600095587356733
707,0.5,200.0,999.0,0.7609270896184244,0.7600095587356733
708,0.5,400.0,0.0,0.1875456748634903,0.2211676251389803
709,0.5,400.0,10.0,0.6305721993005978,0.634330476304041
710,0.5,400.0,20.0,0.6319158554257726,0.6362854206479924
711,0.5,400.0,30.0,0.6412608635186229,0.6401811851155225
712,0.5,400.0,40.0,0.6415926959831784,0.6401811851155225
713,0.5,400.0,50.0,0.6429163607872261,0.646546841039021
714,0.5,400.0,60.0,0.646079404037792,0.6475064490661576
715,0.5,400.0,70.0,0.6499956720946365,0.6522881601812704
716,0.5,400.0,80.0,0.6535701659380582,0.6541933598283471
717,0.5,400.0,90.0,0.6542185195361298,0.6551443850267379
718,0.5,400.0,100.0,0.6571874166272752,0.6546943047695188
719,0.5,400.0,110.0,0.663177374316929,0.659381499084558
720,0.5,400.0,120.0,0.6688968121081506,0.6658908904499004
721,0.5,400.0,130.0,0.6692135495912398,0.6649638979069283
722,0.5,400.0,140.0,0.6714278099448922,0.6699619946330472
723,0.5,400.0,150.0,0.6726908478593194,0.6717961983757659
724,0.5,400.0,160.0,0.6741082059492557,0.6736267830530126
725,0.5,400.0,170.0,0.6758317088696942,0.6745407378636219
726,0.5,400.0,180.0,0.678025085187144,0.6745407378636219
727,0.5,400.0,190.0,0.6804965855206915,0.6772773474560518
728,0.5,400.0,200.0,0.6820522218356416,0.6781878257796626
729,0.5,400.0,210.0,0.6862156503696318,0.677883794673724
730,0.5,400.0,220.0,0.6869601853018011,0.6805837412413888
731,0.5,400.0,230.0,0.6886235814186216,0.6850671373368739
732,0.5,400.0,240.0,0.7023336407750446,0.6932751992834751
733,0.5,400.0,250.0,0.7045221857841966,0.6959209206109329
734,0.5,400.0,260.0,0.7051180802388864,0.7021836271894154
735,0.5,400.0,270.0,0.7051180802388864,0.7021836271894154
736,0.5,400.0,280.0,0.7080366794972808,0.7065321855728239
737,0.5,400.0,290.0,0.7083322891257764,0.7065321855728239
738,0.5,400.0,300.0,0.7092187528649515,0.7074001378311655
739,0.5,400.0,310.0,0.7108304563955702,0.7083189885894282
740,0.5,400.0,320.0,0.713301489369217,0.709192214035964
741,0.5,400.0,330.0,0.719131025456038,0.7142857142857143
742,0.5,400.0,340.0,0.7179913988203542,0.7151328250142479
743,0.5,400.0,350.0,0.7231323732523484,0.7184179738784481
744,0.5,400.0,360.0,0.7233796231779056,0.7199544685635165
745,0.5,400.0,370.0,0.724231227285835,0.7216185260039522
746,0.5,400.0,380.0,0.7258351259467625,0.7230830085347696
747,0.5,400.0,390.0,0.7273300216795021,0.7255550153945877
748,0.5,400.0,400.0,0.7369911894868626,0.7358956480114883
749,0.5,400.0,410.0,0.7366926512531629,0.7382957081285392
750,0.5,400.0,420.0,0.7372384459901328,0.7370163532596152
751,0.5,400.0,430.0,0.7432372676372873,0.731596284756136
752,0.5,400.0,440.0,0.7432372676372873,0.731596284756136
753,0.5,400.0,450.0,0.748141681831962,0.7338661894485338
754,0.5,400.0,460.0,0.7473099080996229,0.7316567255936732
755,0.5,400.0,470.0,0.7515609110331429,0.7366107133335873
756,0.5,400.0,480.0,0.7542705820493805,0.7394875048791818
757,0.5,400.0,490.0,0.7537610278274001,0.7398781234553246
758,0.5,400.0,500.0,0.7527893885758133,0.7426888013679784
759,0.5,400.0,510.0,0.7540319826455745,0.7447896668548841
760,0.5,400.0,520.0,0.754277607687538,0.7461869607430068
761,0.5,400.0,530.0,0.7541012043628016,0.7490296945104699
762,0.5,400.0,540.0,0.7571928004858262,0.7517382629729681
763,0.5,400.0,550.0,0.7590924639852208,0.7530881430666685
764,0.5,400.0,560.0,0.7593297876877328,0.7537620049860877
765,0.5,400.0,570.0,0.7591511614643978,0.7584595660040501
766,0.5,400.0,580.0,0.7591511614643978,0.7584595660040501
767,0.5,400.0,590.0,0.7598207724184938,0.7561284486657621
768,0.5,400.0,600.0,0.7611580471550213,0.7561284486657621
769,0.5,400.0,610.0,0.7612525350117064,0.7574258247075848
770,0.5,400.0,620.0,0.7615367145930291,0.7593649976086236
771,0.5,400.0,630.0,0.7615367145930291,0.7593649976086236
772,0.5,400.0,640.0,0.7609270896184244,0.7600095587356733
773,0.5,400.0,650.0,0.7609270896184244,0.7600095587356733
774,0.5,400.0,660.0,0.7609270896184244,0.7600095587356733
775,0.5,400.0,670.0,0.7609270896184244,0.7600095587356733
776,0.5,400.0,680.0,0.7609270896184244,0.7600095587356733
777,0.5,400.0,690.0,0.7609270896184244,0.7600095587356733
778,0.5,400.0,700.0,0.7609270896184244,0.7600095587356733
779,0.5,400.0,710.0,0.7609270896184244,0.7600095587356733
780,0.5,400.0,720.0,0.7609270896184244,0.7600095587356733
781,0.5,400.0,730.0,0.7609270896184244,0.7600095587356733
782,0.5,400.0,740.0,0.7609270896184244,0.7600095587356733
783,0.5,400.0,750.0,0.7609270896184244,0.7600095587356733
784,0.5,400.0,760.0,0.7609270896184244,0.7600095587356733
785,0.5,400.0,770.0,0.7609270896184244,0.7600095587356733
786,0.5,400.0,780.0,0.7609270896184244,0.7600095587356733
787,0.5,400.0,790.0,0.7609270896184244,0.7600095587356733
788,0.5,400.0,800.0,0.7609270896184244,0.7600095587356733
789,0.5,400.0,810.0,0.7609270896184244,0.7600095587356733
790,0.5,400.0,820.0,0.7609270896184244,0.7600095587356733
791,0.5,400.0,830.0,0.7609270896184244,0.7600095587356733
792,0.5,400.0,840.0,0.7609270896184244,0.7600095587356733
793,0.5,400.0,850.0,0.7609270896184244,0.7600095587356733
794,0.5,400.0,860.0,0.7609270896184244,0.7600095587356733
795,0.5,400.0,870.0,0.7609270896184244,0.7600095587356733
796,0.5,400.0,880.0,0.7609270896184244,0.7600095587356733
797,0.5,400.0,890.0,0.7609270896184244,0.7600095587356733
798,0.5,400.0,900.0,0.7609270896184244,0.7600095587356733
799,0.5,400.0,910.0,0.7609270896184244,0.7600095587356733
800,0.5,400.0,920.0,0.7609270896184244,0.7600095587356733
801,0.5,400.0,930.0,0.7609270896184244,0.7600095587356733
802,0.5,400.0,940.0,0.7609270896184244,0.7600095587356733
803,0.5,400.0,950.0,0.7609270896184244,0.7600095587356733
804,0.5,400.0,960.0,0.7609270896184244,0.7600095587356733
805,0.5,400.0,970.0,0.7609270896184244,0.7600095587356733
806,0.5,400.0,980.0,0.7609270896184244,0.7600095587356733
807,0.5,400.0,990.0,0.7609270896184244,0.7600095587356733
808,0.5,400.0,999.0,0.7609270896184244,0.7600095587356733
809,0.5,600.0,0.0,0.08203251798188511,0.10517998664461477
810,0.5,600.0,10.0,0.6331981744462569,0.6432544574069998
811,0.5,600.0,20.0,0.6379714799218899,0.6489939305842355
812,0.5,600.0,30.0,0.6422429056439033,0.6485553587826315
813,0.5,600.0,40.0,0.6438799647759592,0.65045247189785
814,0.5,600.0,50.0,0.6492971449133911,0.6495295585602612
815,0.5,600.0,60.0,0.6489148938118057,0.6514075408918686
816,0.5,600.0,70.0,0.6492382728387188,0.6514075408918686
817,0.5,600.0,80.0,0.6511759953038019,0.6499879436199829
818,0.5,600.0,90.0,0.6511759953038019,0.6499879436199829
819,0.5,600.0,100.0,0.6557242521813987,0.6559895650967239
820,0.5,600.0,110.0,0.6590931351341697,0.6596772924045652
821,0.5,600.0,120.0,0.6597296776039872,0.6596772924045652
822,0.5,600.0,130.0,0.6606836467963102,0.6605966902363409
823,0.5,600.0,140.0,0.6606836467963102,0.6615150887911091
824,0.5,600.0,150.0,0.6637135373516643,0.66426436115325
825,0.5,600.0,160.0,0.6652892749433652,0.6627872553859395
826,0.5,600.0,170.0,0.665918815141573,0.6627872553859395
827,0.5,600.0,180.0,0.6652892749433652,0.6627872553859395
828,0.5,600.0,190.0,0.6678048778082768,0.6673349977425211
829,0.5,600.0,200.0,0.6712528671065958,0.670052213443874
830,0.5,600.0,210.0,0.6746885182019403,0.6754618683178872
831,0.5,600.0,220.0,0.6751415597127798,0.6754618683178872
832,0.5,600.0,230.0,0.6749330932287633,0.6766191806519769
833,0.5,600.0,240.0,0.6777178902210922,0.6753017772542963
834,0.5,600.0,250.0,0.6776659262419852,0.6770691244239632
835,0.5,600.0,260.0,0.6776659262419852,0.6770691244239632
836,0.5,600.0,270.0,0.678713376897531,0.6788329611790365
837,0.5,600.0,280.0,0.6796347492908257,0.6797135822075484
838,0.5,600.0,290.0,0.6799416856588446,0.6805933485997795
839,0.5,600.0,300.0,0.6814749732244291,0.6805933485997795
840,0.5,600.0,310.0,0.6830059656194731,0.6814722681171527
841,0.5,600.0,320.0,0.6863817414062043,0.6841040238300512
842,0.5,600.0,330.0,0.690207689244772,0.6910867637789679
843,0.5,600.0,340.0,0.6924036418752382,0.691956146492861
844,0.5,600.0,350.0,0.6980969819864208,0.6980215711641139
845,0.5,600.0,360.0,0.6989934349958041,0.6980215711641139
846,0.5,600.0,370.0,0.7053133920882219,0.7014723956689071
847,0.5,600.0,380.0,0.7074452753334555,0.7015274736005135
848,0.5,600.0,390.0,0.7103998671432048,0.7015274736005135
849,0.5,600.0,400.0,0.7124645856157097,0.7023775987238807
850,0.5,600.0,410.0,0.7149339315308975,0.7057717139893409
851,0.5,600.0,420.0,0.7179092315787046,0.7057295423801246
852,0.5,600.0,430.0,0.7211448208779422,0.7064935064935065
853,0.5,600.0,440.0,0.7228804164501061,0.7098288130474177
854,0.5,600.0,450.0,0.7248963818811444,0.7098288130474177
855,0.5,600.0,460.0,0.7265276886003474,0.7085226022051907
856,0.5,600.0,470.0,0.7313150429697601,0.7131330625628415
857,0.5,600.0,480.0,0.7323559403511196,0.7163434502337103
858,0.5,600.0,490.0,0.7348892338223021,0.7163434502337103
859,0.5,600.0,500.0,0.7347728167229143,0.720343524256898
860,0.5,600.0,510.0,0.73582663420288,0.7231392896962351
861,0.5,600.0,520.0,0.7387394746496093,0.7258249519903657
862,0.5,600.0,530.0,0.7392950419313176,0.7258249519903657
863,0.5,600.0,540.0,0.7379983641601391,0.7258249519903657
864,0.5,600.0,550.0,0.7448719435354382,0.7314655635791517
865,0.5,600.0,560.0,0.7440418206489562,0.7300804581118749
866,0.5,600.0,570.0,0.7506913500912458,0.733896095720973
867,0.5,600.0,580.0,0.7510349095330505,0.7353182899574653
868,0.5,600.0,590.0,0.7545133259550673,0.738247909262115
869,0.5,600.0,600.0,0.7533983365633821,0.7409221950226672
870,0.5,600.0,610.0,0.7533983365633821,0.7409221950226672
871,0.5,600.0,620.0,0.7557025904466398,0.7452123280859809
872,0.5,600.0,630.0,0.758450512599173,0.7509029987353687
873,0.5,600.0,640.0,0.7588058046435722,0.7496691941070412
